EA,T,value
0,4436,6.670758812384525e-09
0,4437,6.6707667153781056e-09
0,4438,6.670815051817225e-09
0,4439,6.671251526308453e-09
0,4440,2113.926785490106
0,4441,8373.33574065967
0,4442,11687.453597235693
0,4443,13031.320794194635
0,4444,12926.954715340677
0,4445,13031.320794196961
0,4446,13031.320794196961
0,4447,13031.320794196961
0,4448,13031.320794196961
0,4449,13031.320794196961
0,4450,13031.320794196961
0,4451,13031.320794196961
0,4452,13031.320794196961
0,4453,13031.320794196961
0,4454,13031.320794196961
0,4455,13031.320794196961
0,4456,13031.320794196961
0,4457,13031.320794196961
0,4458,13031.320794196961
0,4459,185.61486678023832
0,4460,6.6710369785261754e-09
0,4461,6.671020655200089e-09
0,4462,6.671857198393916e-09
0,4463,2956.2156426973766
0,4464,7540.866853680532
0,4465,10620.999704276788
0,4466,11156.089721978551
0,4467,13031.320794196963
0,4468,13031.320794196961
0,4469,13031.320794196961
0,4470,13031.320794196961
0,4471,13031.320794196963
0,4472,13031.320794196961
0,4473,13031.320794196961
0,4474,13031.320794196961
0,4475,13031.320794196961
0,4476,13031.320794196961
0,4477,13031.320794196961
0,4478,13031.320794196961
0,4479,13031.320794196961
0,4480,13031.320794196963
0,4481,13031.320794196963
0,4482,9063.719750246746
0,4483,6.6718524526055315e-09
0,4484,6.670928783289348e-09
0,4485,6.670882379881905e-09
0,4486,6.670979940168611e-09
0,4487,6.6740201070010835e-09
0,4488,6735.112302809032
0,4489,11108.992735731355
0,4490,13031.320794196961
0,4491,12409.06316154795
0,4492,9839.735937385836
0,4493,13031.32079419696
0,4494,13031.320794196961
0,4495,13031.320794196961
0,4496,13031.320794196963
0,4497,13031.320794196961
0,4498,13031.320794196961
0,4499,13031.320794196961
0,4500,13031.320794196961
0,4501,13031.320794196961
0,4502,13031.320794196961
0,4503,13031.320794196961
0,4504,13031.320794196963
0,4505,10518.22146576552
0,4506,6.6713267516187475e-09
0,4507,6.670792424974436e-09
0,4508,6.6707591868493205e-09
0,4509,6.670755843379038e-09
0,4510,6.67077627686135e-09
0,4511,6.670914356871524e-09
0,4512,6.671293180765538e-09
0,4513,6.671428711773205e-09
0,4514,6.671236110832279e-09
0,4515,6.670998198879432e-09
0,4516,6.6708892832131306e-09
0,4517,6.670845626205834e-09
0,4518,6.670811095793044e-09
0,4519,6.670829714448821e-09
0,4520,6.670941537170314e-09
0,4521,6.686780821055487e-09
0,4522,5217.286816813984
0,4523,9763.220187640807
0,4524,12332.10937219604
0,4525,12154.916436245598
0,4526,7828.995242234627
0,4527,497.67238561085185
0,4528,6.6709261020218e-09
0,4529,6.670746624463022e-09
0,4530,6.670706960526587e-09
0,4531,6.670696125163388e-09
0,4532,6.670691641602005e-09
0,4533,6.67069654904578e-09
0,4534,6.67070325337085e-09
0,4535,6.670722253544666e-09
0,4536,6.67074132832091e-09
0,4537,6.670754825945931e-09
0,4538,6.670763631319286e-09
0,4539,6.670763143363087e-09
0,4540,6.670758868508928e-09
0,4541,6.670759892603948e-09
0,4542,6.670757968143398e-09
0,4543,6.6707519942597315e-09
0,4544,6.670762410283176e-09
0,4545,6.670896022871333e-09
0,4546,6.672169966271072e-09
0,4547,1.1974633054752043e-08
0,4548,6542.111836234568
0,4549,11802.673281500589
0,4550,13031.320794196961
0,4551,8290.34530987292
0,4552,6.711987594981188e-09
0,4553,6.670789886432787e-09
0,4554,6.670714470852634e-09
0,4555,6.670692843752668e-09
0,4556,6.670686121666165e-09
0,4557,6.670688443513069e-09
0,4558,6.670694120399032e-09
0,4559,6.670709046853439e-09
0,4560,6.670723505273015e-09
0,4561,6.670731507633725e-09
0,4562,6.670742398253118e-09
0,4563,6.670751150282032e-09
0,4564,6.670759345399489e-09
0,4565,6.6708036376764135e-09
0,4566,6.670894418683257e-09
0,4567,6.671266867626892e-09
0,4568,6.683189378072499e-09
0,4569,7412.035020554663
0,4570,13031.320794196961
0,4571,13031.320794196963
0,4572,13031.320794196963
0,4573,13031.320794196963
0,4574,13031.320794196963
0,4575,13031.320794196961
0,4576,8178.989535389034
0,4577,6.6711452292326495e-09
0,4578,6.6707496358946956e-09
0,4579,6.670711406382299e-09
0,4580,6.6706995820234305e-09
0,4581,6.670699672343401e-09
0,4582,6.6707045765904735e-09
0,4583,6.67072367031315e-09
0,4584,6.670740644540858e-09
0,4585,6.670764016834474e-09
0,4586,6.670794618946471e-09
0,4587,6.6708470011766295e-09
0,4588,6.67099710315507e-09
0,4589,6.671932156403482e-09
0,4590,2835.6951657224504
0,4591,11713.993906567093
0,4592,13031.320794196961
0,4593,13031.320794196961
0,4594,13031.320794196963
0,4595,13031.320794196963
0,4596,13031.320794196963
0,4597,13031.320794196961
0,4598,13031.320794196961
0,4599,13031.320794196961
0,4600,13031.320794196961
0,4601,7415.6826579141025
0,4602,6.6708558471990955e-09
0,4603,6.670726610767697e-09
0,4604,6.670712552647422e-09
0,4605,6.670715765318877e-09
0,4606,6.670727119271222e-09
0,4607,6.670750915780114e-09
0,4608,6.67079896954401e-09
0,4609,6.670805688134809e-09
0,4610,6.6708277682991454e-09
0,4611,6.6708320855998196e-09
0,4612,6.670854849761049e-09
0,4613,6.671061990505324e-09
0,4614,3753.9688022965643
0,4615,13031.320794196961
0,4616,13031.320794196961
0,4617,13031.320794196961
0,4618,13031.320794196961
0,4619,13031.320794196961
0,4620,13031.320794196961
0,4621,13031.320794196961
0,4622,13031.320794196961
0,4623,13031.320794196963
0,4624,13031.320794196963
0,4625,2089.7011430055163
0,4626,6.670747281692827e-09
0,4627,6.670696619069994e-09
0,4628,6.670685704354207e-09
0,4629,6.67069339619518e-09
0,4630,6.670702801852314e-09
0,4631,6.670721566881314e-09
0,4632,6.670737120318826e-09
0,4633,6.670748169213949e-09
0,4634,6.670754528351917e-09
0,4635,6.670760437125008e-09
0,4636,6.670752188403071e-09
0,4637,6.67077505122331e-09
0,4638,6.670939244306336e-09
0,4639,2810.467580875228
0,4640,13031.320794196963
0,4641,13031.320794196963
0,4642,13031.320794196963
0,4643,13031.320794196961
0,4644,13031.320794196961
0,4645,13031.320794196963
0,4646,13031.320794196963
0,4647,13031.320794196961
0,4648,7072.805435825737
0,4649,6.670807954576441e-09
0,4650,6.670704844597627e-09
0,4651,6.670677006219459e-09
0,4652,6.670672860491237e-09
0,4653,6.670684884874395e-09
0,4654,6.670696664658154e-09
0,4655,6.670716947556643e-09
0,4656,6.670738532875862e-09
0,4657,6.670755355073861e-09
0,4658,6.670766352920002e-09
0,4659,6.670763356677323e-09
0,4660,6.670757260788725e-09
0,4661,6.670780552715008e-09
0,4662,6.670894153232449e-09
0,4663,6.671526995675076e-09
0,4664,6555.254917354607
0,4665,13031.320794196961
0,4666,13031.320794196963
0,4667,13031.320794196963
0,4668,13031.320794196961
0,4669,13031.320794196961
0,4670,8418.982603886614
0,4671,6.6712550552925034e-09
0,4672,6.670760431388054e-09
0,4673,6.670707762040831e-09
0,4674,6.670681775970405e-09
0,4675,6.670669953037093e-09
0,4676,6.670678876745186e-09
0,4677,6.670692310047373e-09
0,4678,6.670702840277964e-09
0,4679,6.670722251275465e-09
0,4680,6.670746520178867e-09
0,4681,6.6707651942424576e-09
0,4682,6.670771728707775e-09
0,4683,6.670768385669479e-09
0,4684,6.670754800341819e-09
0,4685,6.670739506991703e-09
0,4686,6.670728161645213e-09
0,4687,6.670710842721683e-09
0,4688,6.670703711458973e-09
0,4689,6.670709780426323e-09
0,4690,6.670717271521334e-09
0,4691,6.670738403390782e-09
0,4692,6.670827901406985e-09
0,4693,6.671131147600434e-09
0,4694,6.67118084121334e-09
0,4695,6.670930869402748e-09
0,4696,6.670773718017168e-09
0,4697,6.6707196513595026e-09
0,4698,6.670692150343546e-09
0,4699,6.670671636255037e-09
0,4700,6.670670368882837e-09
0,4701,6.6706781007876205e-09
0,4702,6.670689038263182e-09
0,4703,6.670708710177325e-09
0,4704,6.670726942989266e-09
0,4705,6.67073951709003e-09
0,4706,6.670741712463057e-09
0,4707,6.6707417583425965e-09
0,4708,6.670737414584848e-09
0,4709,6.6707363481415685e-09
0,4710,6.670727196172496e-09
0,4711,6.67071727598181e-09
0,4712,6.6707170711235035e-09
0,4713,6.670724008236944e-09
0,4714,6.670731375981935e-09
0,4715,6.6707453364427e-09
0,4716,6.6707778760858124e-09
0,4717,6.670794024730835e-09
0,4718,6.670782220645701e-09
0,4719,6.670745802097368e-09
0,4720,6.6707241518573096e-09
0,4721,6.670701806096475e-09
0,4722,6.670683836610983e-09
0,4723,6.670672772345601e-09
0,4724,6.6706707228909396e-09
0,4725,6.670678655186778e-09
0,4726,6.670690084604676e-09
0,4727,6.6707080492010935e-09
0,4728,6.670725142921433e-09
0,4729,6.670737470001979e-09
0,4730,6.67074453467604e-09
0,4731,6.670744926179751e-09
0,4732,6.67074060770763e-09
0,4733,6.67074998392444e-09
0,4734,6.670762691444752e-09
0,4735,6.670799723189034e-09
0,4736,6.671151072761334e-09
0,4737,4965.317537496622
0,4738,8086.478455214812
0,4739,7078.697367452625
0,4740,7849.043034869099
0,4741,5466.702889536718
0,4742,17.991133661549096
0,4743,6.670974013674744e-09
0,4744,6.67077038785462e-09
0,4745,6.670711874912644e-09
0,4746,6.670688737472465e-09
0,4747,6.6706645308310674e-09
0,4748,6.670661620809567e-09
0,4749,6.670674326053054e-09
0,4750,6.670686274993528e-09
0,4751,6.670702044760713e-09
0,4752,6.6707114083321684e-09
0,4753,6.670720600381993e-09
0,4754,6.6707247784058866e-09
0,4755,6.670726939912842e-09
0,4756,6.670726832493818e-09
0,4757,6.670747215891072e-09
0,4758,6.670897901623444e-09
0,4759,5029.3563428670095
0,4760,13031.320794196961
0,4761,13031.320794196963
0,4762,13031.320794196963
0,4763,13031.320794196963
0,4764,13031.320794196963
0,4765,13031.320794196961
0,4766,13031.320794196961
0,4767,7223.475236130436
0,4768,6.671518938556227e-09
0,4769,6.670753945459418e-09
0,4770,6.670701403167984e-09
0,4771,6.670677454871635e-09
0,4772,6.6706711560822235e-09
0,4773,6.67067706766577e-09
0,4774,6.670685325559379e-09
0,4775,6.6706964550395224e-09
0,4776,6.670711378685168e-09
0,4777,6.670720853923518e-09
0,4778,6.670727000859404e-09
0,4779,6.670732695561011e-09
0,4780,6.670733742695328e-09
0,4781,6.670765916698034e-09
0,4782,6.6711149997456925e-09
0,4783,6635.83893899407
0,4784,13031.320794196963
0,4785,13031.320794196961
0,4786,13031.320794196961
0,4787,13031.320794196963
0,4788,13031.320794196961
0,4789,13031.320794196963
0,4790,13031.320794196963
0,4791,13031.320794196961
0,4792,5163.123085627304
0,4793,6.670818540353759e-09
0,4794,6.670711877097989e-09
0,4795,6.6706876444459036e-09
0,4796,6.670677127168987e-09
0,4797,6.670681925168482e-09
0,4798,6.6706917438863155e-09
0,4799,6.670712850089818e-09
0,4800,6.670728758381619e-09
0,4801,6.670742510603568e-09
0,4802,6.6707488581498904e-09
0,4803,6.670749664244041e-09
0,4804,6.670745612439068e-09
0,4805,6.670763628001458e-09
0,4806,6.6708011637244146e-09
0,4807,6.670876258240117e-09
0,4808,6.6714642885571355e-09
0,4809,5010.35863304864
0,4810,12668.397529219154
0,4811,13031.320794196961
0,4812,13031.320794196961
0,4813,13031.320794196961
0,4814,13031.320794196963
0,4815,13031.320794196961
0,4816,3360.2323086223264
0,4817,6.670798094716524e-09
0,4818,6.670706996913428e-09
0,4819,6.670682088584855e-09
0,4820,6.670677197289763e-09
0,4821,6.670686828583769e-09
0,4822,6.670699878298615e-09
0,4823,6.6707195519178345e-09
0,4824,6.670740881969275e-09
0,4825,6.670758125039311e-09
0,4826,6.670766436843179e-09
0,4827,6.6707665093220945e-09
0,4828,6.670762918100604e-09
0,4829,6.670788538235009e-09
0,4830,6.670899208019299e-09
0,4831,6.691645508756311e-09
0,4832,12425.6650172659
0,4833,13031.320794196963
0,4834,13031.320794196963
0,4835,13031.320794196963
0,4836,13031.320794196961
0,4837,13031.320794196963
0,4838,13031.320794196961
0,4839,13031.320794196963
0,4840,9369.47216497265
0,4841,6.670942149190582e-09
0,4842,6.670728073967986e-09
0,4843,6.670696392708062e-09
0,4844,6.670692474122737e-09
0,4845,6.670698749664482e-09
0,4846,6.6707089413461685e-09
0,4847,6.670730127396926e-09
0,4848,6.670752045516236e-09
0,4849,6.670765911548921e-09
0,4850,6.670776175486753e-09
0,4851,6.670775646310542e-09
0,4852,6.67076922382298e-09
0,4853,6.670777361121121e-09
0,4854,6.670864333926279e-09
0,4855,6.673482228822163e-09
0,4856,10370.032391300072
0,4857,13031.320794196963
0,4858,13031.320794196963
0,4859,13031.320794196961
0,4860,13031.320794196961
0,4861,13031.320794196961
0,4862,13031.320794196963
0,4863,13031.320794196963
0,4864,5666.402546189194
0,4865,6.67080281234445e-09
0,4866,6.6707131420561455e-09
0,4867,6.6706882358468484e-09
0,4868,6.670683728466899e-09
0,4869,6.670691921518442e-09
0,4870,6.6707003694574455e-09
0,4871,6.670716474564128e-09
0,4872,6.670732849836204e-09
0,4873,6.6707421328184035e-09
0,4874,6.6707480583254775e-09
0,4875,6.6707484788959705e-09
0,4876,6.670743842922867e-09
0,4877,6.6707483062604915e-09
0,4878,6.670764283505009e-09
0,4879,6.670875323143695e-09
0,4880,1549.544247105538
0,4881,13031.320794196961
0,4882,13031.320794196961
0,4883,13031.320794196961
0,4884,13031.320794196961
0,4885,13031.320794196961
0,4886,13031.320794196961
0,4887,10609.421329490317
0,4888,6.671932233446211e-09
0,4889,6.670748881047732e-09
0,4890,6.6706959200170905e-09
0,4891,6.6706711677814426e-09
0,4892,6.670671135982132e-09
0,4893,6.67068178889274e-09
0,4894,6.67069592701443e-09
0,4895,6.670715931005298e-09
0,4896,6.670739075978141e-09
0,4897,6.670762249106359e-09
0,4898,6.670777415349017e-09
0,4899,6.670774407042895e-09
0,4900,6.670767021497507e-09
0,4901,6.670771685526036e-09
0,4902,6.670782525392909e-09
0,4903,6.670799286568113e-09
0,4904,6.670885374590607e-09
0,4905,669.4617617885057
0,4906,9104.443665141642
0,4907,13031.320794196961
0,4908,13031.320794196961
0,4909,13031.320794196961
0,4910,13031.320794196961
0,4911,12463.908033918507
0,4912,6.673409928925652e-09
0,4913,6.670773761404737e-09
0,4914,6.670713677625761e-09
0,4915,6.670692031548022e-09
0,4916,6.67069155396967e-09
0,4917,6.6706983983406265e-09
0,4918,6.670709123490439e-09
0,4919,6.6707296140915715e-09
0,4920,6.670744082017398e-09
0,4921,6.6707765516218974e-09
0,4922,6.670817305410215e-09
0,4923,6.670862407652231e-09
0,4924,6.670836282585393e-09
0,4925,6.670863258706044e-09
0,4926,6.6712873155146934e-09
0,4927,3896.751961105527
0,4928,13031.320794196961
0,4929,13031.320794196961
0,4930,13031.320794196961
0,4931,13031.320794196961
0,4932,13031.320794196961
0,4933,13031.320794196961
0,4934,13031.320794196963
0,4935,13031.320794196963
0,4936,13031.320794196961
0,4937,6.671371492492792e-09
0,4938,6.670733798769756e-09
0,4939,6.670696078449521e-09
0,4940,6.670690659251309e-09
0,4941,6.670693106076231e-09
0,4942,6.670696901955281e-09
0,4943,6.670712934577119e-09
0,4944,6.6707278959750234e-09
0,4945,6.670743400021197e-09
0,4946,6.6707599555689896e-09
0,4947,6.6707792967006724e-09
0,4948,6.670830765122889e-09
0,4949,6.67097873460864e-09
0,4950,6.6712000948041675e-09
0,4951,6.670992925484389e-09
0,4952,6.671735473401566e-09
0,4953,9971.579927771098
0,4954,13031.320794196961
0,4955,13031.320794196961
0,4956,13031.320794196961
0,4957,13031.320794196961
0,4958,13031.320794196961
0,4959,13031.320794196963
0,4960,13031.320794196961
0,4961,6.671183422766475e-09
0,4962,6.670730525526128e-09
0,4963,6.6706963178608426e-09
0,4964,6.670689129969745e-09
0,4965,6.670696497398793e-09
0,4966,6.6707126259276306e-09
0,4967,6.670746120241249e-09
0,4968,6.6708098839277595e-09
0,4969,6.670961956051472e-09
0,4970,6.671122175143054e-09
0,4971,6.671042364992493e-09
0,4972,6.670985930330557e-09
0,4973,6.671046018491234e-09
0,4974,6.671875483149305e-09
0,4975,2413.335671424479
0,4976,8572.900495222848
0,4977,13031.320794196961
0,4978,13031.320794196961
0,4979,13031.320794196961
0,4980,13031.320794196963
0,4981,13031.320794196963
0,4982,13031.320794196961
0,4983,12804.202800264304
0,4984,3272.803419182661
0,4985,6.670851378157551e-09
0,4986,6.670720871536721e-09
0,4987,6.6706962373113974e-09
0,4988,6.67069161040324e-09
0,4989,6.670697425293741e-09
0,4990,6.670713152969318e-09
0,4991,6.670747417470514e-09
0,4992,6.670815723051025e-09
0,4993,6.6709397303999095e-09
0,4994,6.671138260211478e-09
0,4995,6.671402854322192e-09
0,4996,6.671415534543478e-09
0,4997,6.671473347773559e-09
0,4998,6.671401748904385e-09
0,4999,6.671872563241236e-09
0,5000,5110.452098006556
0,5001,13031.320794196963
0,5002,13031.320794196963
0,5003,13031.320794196961
0,5004,13031.320794196961
0,5005,13031.320794196963
0,5006,13031.320794196963
0,5007,12367.974827359749
0,5008,439.4221871636065
0,5009,6.670816415042215e-09
0,5010,6.670731076114484e-09
0,5011,6.670727735714696e-09
0,5012,6.670761607137547e-09
0,5013,6.670824899301144e-09
0,5014,6.6708846055795585e-09
0,5015,6.671129953599921e-09
0,5016,6.6713213691563545e-09
0,5017,6.671804134251412e-09
0,5018,6.672213342941803e-09
0,5019,6.673100931523334e-09
0,5020,6.679640566348379e-09
0,5021,1650.5694732441616
0,5022,3964.3734856020205
0,5023,13031.320794196961
0,5024,13031.320794196961
0,5025,13031.320794196961
0,5026,13031.320794196961
0,5027,13031.320794196961
0,5028,13031.320794196961
0,5029,13031.320794196961
0,5030,13031.320794196961
0,5031,13031.320794196961
0,5032,13031.320794196961
0,5033,10551.933388097743
0,5034,6.67101914958632e-09
0,5035,6.6707553672474185e-09
0,5036,6.670737330553251e-09
0,5037,6.67074286581107e-09
0,5038,6.670763797255582e-09
0,5039,6.6708577177171995e-09
0,5040,6.671047186905422e-09
0,5041,6.6713480579719e-09
0,5042,6.67192549757594e-09
0,5043,6.671656352696861e-09
0,5044,6.671597461076101e-09
0,5045,6.672059529510627e-09
0,5046,3888.47028231278
0,5047,13031.320794196963
0,5048,13031.320794196961
0,5049,13031.320794196961
0,5050,13031.320794196961
0,5051,13031.320794196961
0,5052,13031.320794196961
0,5053,13031.320794196961
0,5054,13031.320794196961
0,5055,13031.320794196963
0,5056,13031.320794196961
0,5057,6.672371942059156e-09
0,5058,6.670742218645711e-09
0,5059,6.670707576261094e-09
0,5060,6.670701725068456e-09
0,5061,6.670706912227074e-09
0,5062,6.670714576678389e-09
0,5063,6.6707396584522055e-09
0,5064,6.670783586467694e-09
0,5065,6.6708138944432646e-09
0,5066,6.670832360755931e-09
0,5067,6.670833819233164e-09
0,5068,6.670817272298003e-09
0,5069,6.670806563276544e-09
0,5070,6.670884214173257e-09
0,5071,6.683714615934702e-09
0,5072,13031.320794196961
0,5073,13031.320794196963
0,5074,13031.320794196963
0,5075,13031.320794196961
0,5076,13031.320794196961
0,5077,13031.320794196961
0,5078,13031.320794196961
0,5079,13031.320794196961
0,5080,4478.460187261893
0,5081,6.670763083418565e-09
0,5082,6.670691984163305e-09
0,5083,6.670663771150934e-09
0,5084,6.67066984022501e-09
0,5085,6.6706875561884586e-09
0,5086,6.670699848200993e-09
0,5087,6.670717730021963e-09
0,5088,6.670735646384089e-09
0,5089,6.670751638659207e-09
0,5090,6.6707594808544565e-09
0,5091,6.67075981148445e-09
0,5092,6.670759179710527e-09
0,5093,6.670764221098163e-09
0,5094,6.671034881513155e-09
0,5095,6615.36909039742
0,5096,13031.320794196961
0,5097,13031.320794196961
0,5098,13031.320794196963
0,5099,13031.320794196961
0,5100,13031.320794196961
0,5101,13031.320794196961
0,5102,13031.320794196961
0,5103,9358.01399392328
0,5104,6.671581333093599e-09
0,5105,6.670757123932765e-09
0,5106,6.670709955689299e-09
0,5107,6.670694388678084e-09
0,5108,6.670702297705927e-09
0,5109,6.670721100286439e-09
0,5110,6.670756204536099e-09
0,5111,6.670867099838676e-09
0,5112,6.671051464533614e-09
0,5113,6.6713831255721384e-09
0,5114,6.67157508873876e-09
0,5115,6.672022753158637e-09
0,5116,6.672688895376826e-09
0,5117,6.6717165188133685e-09
0,5118,6.674232493282334e-09
0,5119,579.4354068014131
0,5120,3013.5476913806856
0,5121,5284.220409254404
0,5122,5892.47027906456
0,5123,3973.718497304434
0,5124,5616.60858926041
0,5125,6861.860760903139
0,5126,5706.234419252735
0,5127,678.3162141463692
0,5128,6.671070742106486e-09
0,5129,6.6707480135928205e-09
0,5130,6.6707047490472286e-09
0,5131,6.670686135080625e-09
0,5132,6.670682955573051e-09
0,5133,6.670690045885106e-09
0,5134,6.670704469107922e-09
0,5135,6.6707236328751406e-09
0,5136,6.670741588283792e-09
0,5137,6.670751005300485e-09
0,5138,6.670760815769911e-09
0,5139,6.670764691878228e-09
0,5140,6.670756778804955e-09
0,5141,6.670743420119595e-09
0,5142,6.670732936162414e-09
0,5143,6.670729771111151e-09
0,5144,6.670739738112266e-09
0,5145,6.6708206682639996e-09
0,5146,6.6711599078782505e-09
0,5147,6.673158752931518e-09
0,5148,2992.9143285563828
0,5149,1204.6984863263106
0,5150,6.672225668866996e-09
0,5151,6.670923721314576e-09
0,5152,6.670809546922996e-09
0,5153,6.670739861220882e-09
0,5154,6.670710078234637e-09
0,5155,6.670693021889626e-09
0,5156,6.6706917767351e-09
0,5157,6.670695148766487e-09
0,5158,6.670706905612594e-09
0,5159,6.670724963036199e-09
0,5160,6.670746288339173e-09
0,5161,6.670759078880572e-09
0,5162,6.67076515783444e-09
0,5163,6.6707610185970324e-09
0,5164,6.670750784332459e-09
0,5165,6.6707404069108465e-09
0,5166,6.670735509115624e-09
0,5167,6.670740304747662e-09
0,5168,6.6707785220187384e-09
0,5169,6.670956227394008e-09
0,5170,6.6716073604348585e-09
0,5171,6.671779380281041e-09
0,5172,6.6734533353458744e-09
0,5173,6.673778038199319e-09
0,5174,6.671141829264422e-09
0,5175,6.670878415574588e-09
0,5176,6.670769799929051e-09
0,5177,6.670715461917605e-09
0,5178,6.670688697709351e-09
0,5179,6.670669656250301e-09
0,5180,6.670675393898173e-09
0,5181,6.670685054736688e-09
0,5182,6.670702372430327e-09
0,5183,6.670719576533459e-09
0,5184,6.670741560176697e-09
0,5185,6.670752640880448e-09
0,5186,6.670762324203453e-09
0,5187,6.670759367469779e-09
0,5188,6.670751452804931e-09
0,5189,6.6707506845028496e-09
0,5190,6.670781775569698e-09
0,5191,6.6709488883490346e-09
0,5192,3058.986444393362
0,5193,13031.320794196963
0,5194,13031.320794196963
0,5195,13031.320794196961
0,5196,13031.320794196963
0,5197,13031.320794196961
0,5198,13031.320794196961
0,5199,13031.320794196961
0,5200,3216.5058717319407
0,5201,6.670753779208026e-09
0,5202,6.670687115876169e-09
0,5203,6.670652190748566e-09
0,5204,6.670660977385552e-09
0,5205,6.670681773551279e-09
0,5206,6.670707541720785e-09
0,5207,6.670738622046408e-09
0,5208,6.670798195513444e-09
0,5209,6.670899680058055e-09
0,5210,6.671082085642866e-09
0,5211,6.671329838091611e-09
0,5212,6.671357471410726e-09
0,5213,6.671710477677827e-09
0,5214,1277.3330349299888
0,5215,8554.609242700735
0,5216,13031.320794196963
0,5217,13031.320794196963
0,5218,13031.320794196961
0,5219,13031.320794196961
0,5220,13031.320794196961
0,5221,13031.320794196961
0,5222,13031.320794196963
0,5223,13031.320794196963
0,5224,4659.534457426017
0,5225,6.670752726510397e-09
0,5226,6.6706866945840035e-09
0,5227,6.67066217089055e-09
0,5228,6.670672852690064e-09
0,5229,6.670687127487296e-09
0,5230,6.670709107351074e-09
0,5231,6.67073557327244e-09
0,5232,6.670780402414094e-09
0,5233,6.67082909008813e-09
0,5234,6.670862743593121e-09
0,5235,6.670857153221409e-09
0,5236,6.670804575425742e-09
0,5237,6.670779023644355e-09
0,5238,6.6708444255442545e-09
0,5239,6.671314740607699e-09
0,5240,5502.617840073257
0,5241,13031.320794196961
0,5242,13031.320794196961
0,5243,13031.320794196961
0,5244,13031.320794196961
0,5245,13031.320794196961
0,5246,13031.320794196961
0,5247,13031.320794196961
0,5248,6.6722546361571236e-09
0,5249,6.67072999128466e-09
0,5250,6.670680828930819e-09
0,5251,6.670662290743171e-09
0,5252,6.670678141673054e-09
0,5253,6.670694252071998e-09
0,5254,6.6707112734125254e-09
0,5255,6.670734422396916e-09
0,5256,6.670750635895864e-09
0,5257,6.670760324060509e-09
0,5258,6.670764949894628e-09
0,5259,6.67075942473683e-09
0,5260,6.670747531112689e-09
0,5261,6.670751501228958e-09
0,5262,6.670900171183005e-09
0,5263,3074.428807306277
0,5264,13031.320794196963
0,5265,13031.320794196963
0,5266,13031.320794196963
0,5267,13031.320794196961
0,5268,13031.320794196961
0,5269,13031.320794196961
0,5270,13031.320794196963
0,5271,13031.320794196963
0,5272,7174.228396504888
0,5273,6.670796990688698e-09
0,5274,6.670706769918763e-09
0,5275,6.6706899744294065e-09
0,5276,6.6706965623501265e-09
0,5277,6.670704042914824e-09
0,5278,6.670715073613138e-09
0,5279,6.6707312671636124e-09
0,5280,6.670743589074716e-09
0,5281,6.67074766092303e-09
0,5282,6.670750890115015e-09
0,5283,6.670746359548386e-09
0,5284,6.6707412988526336e-09
0,5285,6.670755911405101e-09
0,5286,6.670891719068976e-09
0,5287,3121.4520513404004
0,5288,13031.320794196961
0,5289,13031.320794196961
0,5290,13031.320794196961
0,5291,13031.320794196961
0,5292,13031.320794196961
0,5293,13031.320794196963
0,5294,13031.320794196963
0,5295,13031.320794196963
0,5296,5383.120588619647
0,5297,6.670803615022517e-09
0,5298,6.670712646253033e-09
0,5299,6.6706944380872095e-09
0,5300,6.67069939251082e-09
0,5301,6.670706977562114e-09
0,5302,6.670722896154682e-09
0,5303,6.670737402233414e-09
0,5304,6.670749245493822e-09
0,5305,6.670762051336871e-09
0,5306,6.6707675250204774e-09
0,5307,6.670762246238305e-09
0,5308,6.670752166899446e-09
0,5309,6.670744137549725e-09
0,5310,6.670754104192545e-09
0,5311,6.67077702649652e-09
0,5312,6.670977731655562e-09
0,5313,2962.7095609669395
0,5314,11322.424937720698
0,5315,13031.320794196961
0,5316,13031.320794196961
0,5317,13031.320794196963
0,5318,13031.320794196961
0,5319,8931.64181938277
0,5320,6.6715309940127885e-09
0,5321,6.670743917988621e-09
0,5322,6.670699016289278e-09
0,5323,6.670687715749137e-09
0,5324,6.670698462569441e-09
0,5325,6.670708907906155e-09
0,5326,6.670731983859365e-09
0,5327,6.670767300167958e-09
0,5328,6.670797330415825e-09
0,5329,6.670817205277368e-09
0,5330,6.670848766588109e-09
0,5331,6.670856277234335e-09
0,5332,6.670844778412251e-09
0,5333,6.670816512197741e-09
0,5334,6.6708690301877995e-09
0,5335,6.671060171370779e-09
0,5336,2772.112614343588
0,5337,13031.320794196961
0,5338,13031.320794196963
0,5339,13031.320794196961
0,5340,13031.320794196963
0,5341,13031.320794196963
0,5342,13031.320794196961
0,5343,11139.815986857995
0,5344,6.6718509918108166e-09
0,5345,6.670761997595172e-09
0,5346,6.6707134686593445e-09
0,5347,6.670714651993171e-09
0,5348,6.6707297683455885e-09
0,5349,6.6707283250810675e-09
0,5350,6.670775788529068e-09
0,5351,6.670874677288696e-09
0,5352,6.671030420734417e-09
0,5353,6.67123283652986e-09
0,5354,6.671264994316967e-09
0,5355,6.671409535367408e-09
0,5356,6.671084753581504e-09
0,5357,6.670955292798183e-09
0,5358,6.670999156997362e-09
0,5359,6.671234777607502e-09
0,5360,3766.4468972834907
0,5361,13031.320794196961
0,5362,13031.320794196961
0,5363,13031.320794196961
0,5364,13031.320794196963
0,5365,13031.320794196963
0,5366,13031.320794196963
