IA,T,value
1,3466,2.7940224634434054e-06
1,3467,2.79402123529518e-06
1,3468,2.794024524555537e-06
1,3469,2.7940218816253914e-06
1,3470,2.7940241803139747e-06
1,3471,2.7940307182738183e-06
1,3472,2.7940716525974574e-06
1,3473,2.7944952861892053e-06
1,3474,1049.332554682517
1,3475,1056.6969638087435
1,3476,1057.8003378439935
1,3477,1056.4258279930852
1,3478,1050.406320236278
1,3479,1023.4772194558739
1,3480,2.7948887954573447e-06
1,3481,2.794405027482013e-06
1,3482,2.7943649905451395e-06
1,3483,2.7943565277886023e-06
1,3484,2.7943570447071416e-06
1,3485,2.7943569423927173e-06
1,3486,2.7943578948946834e-06
1,3487,2.7943423222317326e-06
1,3488,2.794310073050109e-06
1,3489,2.7942965199296774e-06
1,3490,2.7942936982367113e-06
1,3491,2.7942961610310027e-06
1,3492,2.794294482243685e-06
1,3493,2.7942952885696114e-06
1,3494,2.794299936836192e-06
1,3495,2.7943193041555722e-06
1,3496,2.7944497097785043e-06
1,3497,21109.289223663756
1,3498,47165.21150059796
1,3499,63719.696617380745
1,3500,70234.43908433634
1,3501,69572.95782541207
1,3502,63831.27083955378
1,3503,53368.87044460556
1,3504,42594.90365929121
1,3505,38416.43490336242
1,3506,38510.881762876976
1,3507,40233.039632107386
1,3508,42061.42536556416
1,3509,38395.74115339233
1,3510,28801.998929928795
1,3511,18267.19332231011
1,3512,3337.8576583212657
1,3513,5.658292531664222e-06
1,3514,5.658272163377304e-06
1,3515,5.658269447701529e-06
1,3516,5.658262957503393e-06
1,3517,5.658267346944461e-06
1,3518,5.658295023916286e-06
1,3519,4438.858106633336
1,3520,27639.68644610322
1,3521,54091.07343342412
1,3522,73820.24011855695
1,3523,79454.48340297882
1,3524,79370.4787503778
1,3525,73930.34502580084
1,3526,63187.10896704363
1,3527,47434.50650796806
1,3528,36232.39645627328
1,3529,30648.02124717107
1,3530,28831.625790818063
1,3531,30517.821813797516
1,3532,30826.25617111199
1,3533,29840.58896858055
1,3534,26633.279983042165
1,3535,21796.009914614016
1,3536,14550.99829028257
1,3537,42.81882412186463
1,3538,2.7943569451140647e-06
1,3539,2.794335089808305e-06
1,3540,2.794328730112549e-06
1,3541,2.794327033829678e-06
1,3542,2.79432745929533e-06
1,3543,2.794330149395209e-06
1,3544,2.7943440481276345e-06
1,3545,6690.266441708079
1,3546,15393.703991691697
1,3547,17767.70480375573
1,3548,18217.205271441748
1,3549,18033.555771061903
1,3550,17089.34930255233
1,3551,15257.10107952217
1,3552,12080.656988903507
1,3553,8015.144989178669
1,3554,6092.426855543277
1,3555,6358.858424514828
1,3556,8287.691866812924
1,3557,9651.155398262088
1,3558,8482.141047320792
1,3559,2370.6626745728754
1,3560,2.794366164597748e-06
1,3561,2.794336527098696e-06
1,3562,2.794331147011695e-06
1,3563,2.794330078651451e-06
1,3564,2.7943297926272086e-06
1,3565,2.794331618754132e-06
1,3566,2.7943376550371504e-06
1,3567,2.794358270840052e-06
1,3568,511.3409026303265
1,3569,20274.199939002334
1,3570,33198.3266831099
1,3571,41727.21328869175
1,3572,44082.828442041195
1,3573,41666.599277797286
1,3574,36121.006295268184
1,3575,28267.85393508791
1,3576,23490.710999741463
1,3577,19755.246189934915
1,3578,17719.607497131314
1,3579,16633.219813943222
1,3580,16093.790097665378
1,3581,12534.908414523377
1,3582,6007.617916680465
1,3583,2.794317742068307e-06
1,3584,5.658428232572631e-07
1,3585,5.658423199840588e-07
1,3586,5.658422069184689e-07
1,3587,5.658421970786837e-07
1,3588,5.658422323604655e-07
1,3589,5.65842317307272e-07
1,3590,5.658425481328304e-07
1,3591,5.6584376044444e-07
1,3592,2.794336623117375e-06
1,3593,11496.126852805015
1,3594,20996.287560933702
1,3595,24505.79347749263
1,3596,25288.819781224316
1,3597,24769.92972385462
1,3598,22782.67467306622
1,3599,19712.393146193222
1,3600,16018.597654677693
1,3601,13590.500063115494
1,3602,14235.967542723087
1,3603,13495.342806585377
1,3604,11284.309427223663
1,3605,4083.4752195152905
1,3606,2.794320444489927e-06
1,3607,5.658406144771208e-07
1,3608,5.658393004807916e-07
1,3609,5.658390871768077e-07
1,3610,5.658390173085429e-07
1,3611,5.658389882794634e-07
1,3612,5.658389721593287e-07
1,3613,5.658389693027812e-07
1,3614,5.65838988438299e-07
1,3615,5.658390567188582e-07
1,3616,5.658392973225106e-07
1,3617,5.658440045197078e-07
1,3618,9674.571576683975
1,3619,13611.693336347042
1,3620,14235.501269603183
1,3621,14320.235488358772
1,3622,13886.362790113617
1,3623,12663.285302434884
1,3624,12672.208379451758
1,3625,11582.45353977568
1,3626,11220.064196603069
1,3627,10808.814521596672
1,3628,10034.395304473617
1,3629,5581.655730612362
1,3630,5.658841444659791e-07
1,3631,5.658395197494052e-07
1,3632,5.658390705546874e-07
1,3633,5.658389677907529e-07
1,3634,5.658389368529354e-07
1,3635,5.658389296609887e-07
1,3636,5.658389282809078e-07
1,3637,5.658389334226282e-07
1,3638,5.658389502872846e-07
1,3639,5.65838997452898e-07
1,3640,5.658391680269563e-07
1,3641,5.658411083430282e-07
1,3642,12716.850155368464
1,3643,17067.75443805637
1,3644,17721.179104117018
1,3645,17398.922067776137
1,3646,16660.786270521177
1,3647,14381.241765018913
1,3648,12057.145282213669
1,3649,11322.873731260062
1,3650,11804.54949055173
1,3651,12232.49963289302
1,3652,11691.850600614396
1,3653,10005.502374944803
1,3654,6354.112619428269
1,3655,2.794310533690749e-06
1,3656,5.658400931027275e-07
1,3657,5.658392695263859e-07
1,3658,5.658390910025235e-07
1,3659,5.658390379821099e-07
1,3660,5.658390340652127e-07
1,3661,5.658390593116193e-07
1,3662,5.658391439597281e-07
1,3663,5.658394151652037e-07
1,3664,5.658427786838687e-07
1,3665,13570.27111608662
1,3666,31614.094399046695
1,3667,41768.19798371533
1,3668,43780.762934696
1,3669,39941.25428403814
1,3670,36521.493591533406
1,3671,30926.641253767033
1,3672,25490.647368796257
1,3673,22849.674261988384
1,3674,22099.43177588953
1,3675,21530.832419687067
1,3676,20027.28669371275
1,3677,16514.6285314192
1,3678,12020.75748936693
1,3679,6952.804207394085
1,3680,2.7944100152686724e-06
1,3681,2.7943590031045615e-06
1,3682,2.794353101481621e-06
1,3683,2.794351725053136e-06
1,3684,2.7943527474523153e-06
1,3685,2.7943591683725344e-06
1,3686,2.7943914131353838e-06
1,3687,5199.442268416571
1,3688,25050.980047390753
1,3689,52646.583896593474
1,3690,75358.11430798633
1,3691,84803.05961344451
1,3692,83387.90210743557
1,3693,77304.96112502864
1,3694,69426.37289404105
1,3695,53509.040035825215
1,3696,38987.89435382723
1,3697,33294.45634122868
1,3698,33834.04182874821
1,3699,35688.04188846945
1,3700,34563.651896557065
1,3701,30573.295736440738
1,3702,36302.056892349465
1,3703,47005.695900221086
1,3704,55772.74270404376
1,3705,55133.39911622277
1,3706,51237.91854456921
1,3707,51594.41829276332
1,3708,43591.90265788999
1,3709,35106.28578612761
1,3710,35647.193896997785
1,3711,48820.63958956681
1,3712,55978.92177696363
1,3713,71214.06405672715
1,3714,77490.9547987386
1,3715,75337.27123434511
1,3716,73759.56764397076
1,3717,65433.10575017123
1,3718,58764.02367940588
1,3719,45967.17417893737
1,3720,34632.80776022502
1,3721,31356.525699164624
1,3722,27641.60597329695
1,3723,28941.831941567794
1,3724,28882.667006812208
1,3725,28827.06075052832
1,3726,34130.54691976822
1,3727,34081.04198735722
1,3728,28398.139880957973
1,3729,14377.71148001573
1,3730,2852.57813431217
1,3731,1174.9340014135103
1,3732,5.658943853987554e-06
1,3733,5.658493439711365e-06
1,3734,5637.682944853912
1,3735,14838.335128413355
1,3736,25906.71731462671
1,3737,33008.66787470381
1,3738,34682.243286204466
1,3739,32019.41726793274
1,3740,24758.786884395475
1,3741,17877.432556978994
1,3742,9815.476101675957
1,3743,2.7945030962647083e-06
1,3744,2.7943374898290255e-06
1,3745,2.794320606145772e-06
1,3746,2.7943302028077786e-06
1,3747,2.794348155997061e-06
1,3748,2.7943394770792336e-06
1,3749,2.794311043676466e-06
1,3750,5.65861840459681e-07
1,3751,5.658412054386453e-07
1,3752,5.658399979725521e-07
1,3753,5.658395918529697e-07
1,3754,5.65839380445147e-07
1,3755,5.65839252610013e-07
1,3756,5.658391664177835e-07
1,3757,5.658391142918367e-07
1,3758,5.658391109768885e-07
1,3759,5.65839182939832e-07
1,3760,5.65839432471564e-07
1,3761,5.658437853583217e-07
1,3762,2.7941496021713363e-06
1,3763,2.7941598585816407e-06
1,3764,2.7941620299952973e-06
1,3765,2.7941603452604803e-06
1,3766,2.7941578936998245e-06
1,3767,2.7941513575813898e-06
1,3768,2.7941257112113795e-06
1,3769,2.794069318145815e-06
1,3770,2.7940783196857798e-06
1,3771,2.794106812783418e-06
1,3772,2.7940928824677497e-06
1,3773,2.793896552485964e-06
1,3774,5.658426713399389e-07
1,3775,5.658410764257426e-07
1,3776,5.658407856996405e-07
1,3777,5.658406995784262e-07
1,3778,5.658406827206003e-07
1,3779,5.658407256392854e-07
1,3780,5.658408103974407e-07
1,3781,5.658410029611791e-07
1,3782,5.658416197586993e-07
1,3783,5.658501321483857e-07
1,3784,2.794348526761678e-06
1,3785,17029.372389535743
1,3786,31156.934334019144
1,3787,40605.61367624032
1,3788,42948.05727382007
1,3789,39833.37774374059
1,3790,33655.64787278068
1,3791,24485.698768344726
1,3792,17538.054143181886
1,3793,12970.135668112667
1,3794,12804.216140328434
1,3795,12150.537550934727
1,3796,10940.939364422486
1,3797,8253.643092948123
1,3798,3360.5543576772584
1,3799,2.7945932412165413e-06
1,3800,2.794544849657552e-06
1,3801,2.7945376267915836e-06
1,3802,2.794536748605605e-06
1,3803,2.794539798219118e-06
1,3804,2.794541562988872e-06
1,3805,2.7945446225141612e-06
1,3806,2.7945553348583674e-06
1,3807,2.794686485874196e-06
1,3808,14809.505247168543
1,3809,42624.968723972204
1,3810,65987.95277723962
1,3811,81599.23738694089
1,3812,87294.84851903703
1,3813,84672.0200988295
1,3814,79417.04108785948
1,3815,66190.28801038506
1,3816,53950.167238529044
1,3817,49838.944669532335
1,3818,48250.16995011024
1,3819,48789.91585304233
1,3820,48441.1211455539
1,3821,44252.054799368234
1,3822,45571.28918206503
1,3823,48398.135427788446
1,3824,45859.62521179002
1,3825,38171.87435481685
1,3826,36794.67996665337
1,3827,42781.194975976425
1,3828,42562.47780108122
1,3829,40682.73364198304
1,3830,44464.9207808832
1,3831,50472.10910804494
1,3832,58623.2008388694
1,3833,74165.8136310796
1,3834,83086.0490041168
1,3835,85463.12690775585
1,3836,82183.95813938949
1,3837,74295.12789971511
1,3838,66713.74389801486
1,3839,52747.62112251489
1,3840,42239.424224313414
1,3841,36484.15901816731
1,3842,33269.143292779074
1,3843,33435.234477925114
1,3844,34951.92274744918
1,3845,38080.76894887441
1,3846,48200.869016120334
1,3847,61108.85195483011
1,3848,61665.39092797715
1,3849,53171.128736281506
1,3850,42154.425258938914
1,3851,35194.390600640174
1,3852,28745.576870737208
1,3853,29584.04291532931
1,3854,37788.13690624112
1,3855,46566.771323163135
1,3856,59299.265350344955
1,3857,73725.74944017183
1,3858,83002.2638938437
1,3859,84549.4916452801
1,3860,79728.21765380325
1,3861,71816.41559572378
1,3862,68247.20374337018
1,3863,54429.54602717588
1,3864,46318.95067829373
1,3865,39671.889859373936
1,3866,35881.23502221196
1,3867,33384.26312614286
1,3868,32381.987638056242
1,3869,26651.989810653882
1,3870,23712.64816342474
1,3871,20691.007460493915
1,3872,21242.971388849695
1,3873,16657.029373238594
1,3874,13170.055735041275
1,3875,12310.890732150678
1,3876,5.659395009274294e-06
1,3877,5.658444399721414e-06
1,3878,5.658423853407632e-06
1,3879,5.658439115667838e-06
1,3880,2469.1234180547854
1,3881,24147.70254264911
1,3882,47933.26208651586
1,3883,65625.27794324457
1,3884,69435.81328255292
1,3885,60709.21479078172
1,3886,53354.39337999964
1,3887,41073.93175809192
1,3888,32896.3912419443
1,3889,28801.686802419652
1,3890,29320.21006867683
1,3891,29380.589173886878
1,3892,26676.62014752526
1,3893,22974.121247447172
1,3894,18372.215880106676
1,3895,10092.765338508567
1,3896,2.794337082299113e-06
1,3897,5.658402532164033e-07
1,3898,5.658394177135125e-07
1,3899,5.658392460914643e-07
1,3900,5.658391881005259e-07
1,3901,5.658391907559538e-07
1,3902,5.6583926577548e-07
1,3903,5.658395187004396e-07
1,3904,5.658418588364456e-07
1,3905,12091.670847861446
1,3906,27234.665210544757
1,3907,32795.32253486198
1,3908,33522.340109019606
1,3909,31610.490992640767
1,3910,28985.80985462653
1,3911,25302.999908443115
1,3912,22002.359745336158
1,3913,21475.37831097009
1,3914,22419.892643196352
1,3915,20703.460952519825
1,3916,17328.130136903936
1,3917,10345.635699763081
1,3918,2.7943823450514264e-06
1,3919,5.658429834909601e-07
1,3920,5.658397169408438e-07
1,3921,5.658392559461031e-07
1,3922,5.658391036348883e-07
1,3923,5.658390454999678e-07
1,3924,5.65839026965098e-07
1,3925,5.658390400864379e-07
1,3926,5.658391025545892e-07
1,3927,5.65839251528413e-07
1,3928,5.658397241552334e-07
1,3929,2.7942787963601036e-06
1,3930,14905.072657400298
1,3931,23593.650818376038
1,3932,21452.75643873749
1,3933,16007.877108844907
1,3934,12633.30426472905
1,3935,7195.765076197446
1,3936,2645.6489518146673
1,3937,2118.221816323829
1,3938,4963.415306564007
1,3939,9187.181611793298
1,3940,10810.432871893063
1,3941,7134.197323703526
1,3942,7600.566968567947
1,3943,15142.373960075283
1,3944,18363.415703653463
1,3945,19716.025651553347
1,3946,16067.727495339559
1,3947,16480.769438391202
1,3948,11389.710869291097
1,3949,5.658728618817589e-06
1,3950,5.658719198824158e-06
1,3951,5.659587852152245e-06
1,3952,2805.3801373741985
1,3953,13465.997682695997
1,3954,30371.68558770066
1,3955,45974.685865520114
1,3956,49953.479688508545
1,3957,46030.43790673175
1,3958,43638.26479023784
1,3959,28922.624851927707
1,3960,21367.361393540697
1,3961,15996.677052789064
1,3962,14952.858809205089
1,3963,16356.06533174445
1,3964,21638.988549089896
1,3965,25328.69651228993
1,3966,34988.58972627571
1,3967,43383.49635333823
1,3968,41159.196288429586
1,3969,31287.349932270263
1,3970,24294.19100459863
1,3971,22376.723065548893
1,3972,15473.185476618362
1,3973,11153.4075819138
1,3974,16947.12771173376
1,3975,29672.577423820305
1,3976,42274.197049440016
1,3977,59158.69263124788
1,3978,69635.44269855702
1,3979,73579.52899862983
1,3980,74749.24527713463
1,3981,66731.1747540121
1,3982,56961.982290306594
1,3983,42324.99970712793
1,3984,30897.27706873178
1,3985,29394.62388090633
1,3986,29262.45452305235
1,3987,27915.427185929035
1,3988,28989.61554682411
1,3989,28826.427465093187
1,3990,32817.198483215056
1,3991,38442.736676611545
1,3992,35289.84227132696
1,3993,24882.870196338485
1,3994,18724.168088962302
1,3995,13409.865396497169
1,3996,5.700454472709442e-06
1,3997,5.659217036202251e-06
1,3998,5.691030951694709e-06
1,3999,11755.872335851243
1,4000,30375.9569421629
1,4001,57230.008604695126
1,4002,78719.99802735327
1,4003,91525.62478687205
1,4004,92417.3105049631
1,4005,88948.11430975873
1,4006,83435.17877788347
1,4007,70512.91657840775
1,4008,58053.77214502828
1,4009,52902.45331971212
1,4010,50245.76485389393
1,4011,50260.43754282864
1,4012,48130.439125374796
1,4013,44592.86839944705
1,4014,38865.65674345855
1,4015,31097.146975646177
1,4016,16063.466280010205
1,4017,5.658905939239824e-06
1,4018,5.658617429727536e-06
1,4019,5.658612708729638e-06
1,4020,5.6586016101726686e-06
1,4021,5.658612405087977e-06
1,4022,5.660010843238847e-06
1,4023,9786.936715688624
1,4024,35032.54084332403
1,4025,67140.3600635362
1,4026,84646.19560691627
1,4027,90266.31918496483
1,4028,86212.7202027795
1,4029,80817.19757675039
1,4030,73362.29599034727
1,4031,58357.034119306205
1,4032,46774.29413734702
1,4033,43332.36739519055
1,4034,39341.067715541714
1,4035,39381.82125501941
1,4036,40059.479555833954
1,4037,40503.86979800316
1,4038,46253.73814105601
1,4039,51614.089979877375
1,4040,46127.17470191816
1,4041,28112.820203842602
1,4042,19864.767711768833
1,4043,15421.463438780413
1,4044,5120.853939804478
1,4045,5.7382616985368964e-06
1,4046,2200.0192588324567
1,4047,13063.633381953896
1,4048,28893.821493375883
1,4049,51726.90452140945
1,4050,69076.18431061301
1,4051,75975.94657937737
1,4052,73134.57959811548
1,4053,65033.28056388007
1,4054,57249.19045637708
1,4055,38799.54144416226
1,4056,27890.235031571025
1,4057,25303.838197458103
1,4058,26136.14427217163
1,4059,26987.841477783863
1,4060,28776.855509814195
1,4061,27694.33382716557
1,4062,30134.56755098198
1,4063,27086.37438736073
1,4064,18926.944101071746
1,4065,9095.859383304034
1,4066,8435.137879677333
1,4067,8134.983115879878
1,4068,4192.319239999882
1,4069,1448.875558548183
1,4070,7196.245709528442
1,4071,17298.026709622212
1,4072,38926.08113506017
1,4073,60339.12911481145
1,4074,77202.72090906076
1,4075,84726.4270673729
1,4076,85997.42741868018
1,4077,79343.66147568815
1,4078,69415.74202907686
1,4079,50781.943604889726
1,4080,39340.997895437744
1,4081,29242.065305566506
1,4082,23746.66717626275
1,4083,19990.91877855965
1,4084,17538.65292784887
1,4085,10986.407387562162
1,4086,3743.0778717000408
1,4087,2.7943356729750665e-06
1,4088,5.658461831913389e-07
1,4089,5.658411876788717e-07
1,4090,5.658407099050182e-07
1,4091,5.658405659641694e-07
1,4092,5.658405105490785e-07
1,4093,5.658405132458145e-07
1,4094,5.658405922467479e-07
1,4095,5.658408800534188e-07
1,4096,5.65842807946919e-07
1,4097,2403.114998390215
1,4098,19079.138585903267
1,4099,27070.375446690363
1,4100,29576.013325877288
1,4101,30043.410241212972
1,4102,29369.51473814893
1,4103,26813.580785212445
1,4104,22278.565427305704
1,4105,17960.59503843502
1,4106,16087.780538158466
1,4107,14198.796390353837
1,4108,10972.14912450304
1,4109,5096.977788762404
1,4110,2.7943250571560788e-06
1,4111,5.658402059859546e-07
1,4112,5.658392609598877e-07
1,4113,5.658390772477926e-07
1,4114,5.658390173258901e-07
1,4115,5.65838994992518e-07
1,4116,5.658389857881837e-07
1,4117,5.658389943772333e-07
1,4118,5.65839040300351e-07
1,4119,5.658391832515401e-07
1,4120,5.65839756277867e-07
1,4121,2.7943334965935956e-06
1,4122,24240.757983202242
1,4123,45382.11075177026
1,4124,56260.850516762046
1,4125,57358.41042194684
1,4126,55559.02371051244
1,4127,48140.402897271255
1,4128,41865.67635266261
1,4129,37310.840818870805
1,4130,33425.73861828076
1,4131,32642.317534755904
1,4132,29888.421966538983
1,4133,22876.285114063263
1,4134,16336.935437353495
1,4135,11412.523754419497
1,4136,167.66263524505018
1,4137,2.7943438980905337e-06
1,4138,2.794333905353861e-06
1,4139,2.7943323188902615e-06
1,4140,2.794329489526782e-06
1,4141,2.794327941874151e-06
1,4142,2.7943299859712473e-06
1,4143,2.7943367104979987e-06
1,4144,2.794443654026684e-06
1,4145,20129.58633091278
1,4146,41337.17444288816
1,4147,54181.14943664889
1,4148,57903.14372531387
1,4149,55008.03564691728
1,4150,49093.61327983779
1,4151,38713.74978642424
1,4152,31424.873412999255
1,4153,28771.028224996866
1,4154,24623.752286055216
1,4155,22026.391680636778
1,4156,19762.87974240535
1,4157,16900.19639686483
1,4158,10042.347645263457
1,4159,2.794334497658278e-06
1,4160,5.658405942740976e-07
1,4161,5.658394265286183e-07
1,4162,5.658391828490842e-07
1,4163,5.658390817226203e-07
1,4164,5.658390368291693e-07
1,4165,5.658390336953914e-07
1,4166,5.65839085471683e-07
1,4167,5.658392751622856e-07
1,4168,5.658406042873551e-07
1,4169,11319.909630468595
1,4170,38443.00912797785
1,4171,55344.26867136594
1,4172,62383.84157119622
1,4173,60033.3452742367
1,4174,55390.1000261184
1,4175,45842.383208777486
1,4176,37318.10690509169
1,4177,33432.68919606751
1,4178,33271.000956720556
1,4179,32494.945513273666
1,4180,30159.146700379686
1,4181,23733.9317403539
1,4182,14219.963321542677
1,4183,60.00495502552796
1,4184,5.658420966548911e-07
1,4185,5.658397440979398e-07
1,4186,5.658394933490823e-07
1,4187,5.65839417089771e-07
1,4188,5.658394005933097e-07
1,4189,5.658394458383674e-07
1,4190,5.658396205059394e-07
1,4191,5.658405516207167e-07
1,4192,2.7944268636689515e-06
1,4193,24659.952831285605
1,4194,44747.57813893447
1,4195,58330.27136504781
1,4196,60935.77283517817
1,4197,55838.9153484166
1,4198,49452.95222892461
1,4199,36588.50200595153
1,4200,27661.58504137129
1,4201,24962.28177681996
1,4202,24149.215422468857
1,4203,24647.015537304404
1,4204,25300.870198179324
1,4205,22840.552735352598
1,4206,19955.264851297656
1,4207,14721.1894350629
1,4208,3439.8527496701577
1,4209,2.794346513449418e-06
1,4210,2.7943160043081977e-06
1,4211,2.794305986622298e-06
1,4212,2.79430144543456e-06
1,4213,2.7943005894543425e-06
1,4214,2.7943032303362134e-06
1,4215,2.7943125823727197e-06
1,4216,2.7943644825031803e-06
1,4217,15381.616103691906
1,4218,28395.73012557157
1,4219,34180.7107456816
1,4220,35279.8928847468
1,4221,33034.307987239175
1,4222,29160.7915219269
1,4223,22450.822396857377
1,4224,15600.716424527705
1,4225,13083.54887978513
1,4226,13104.577516058514
1,4227,15353.350986351978
1,4228,15958.190969099061
1,4229,14343.102405714673
1,4230,9966.170188610793
1,4231,2.794437715370867e-06
1,4232,5.658407291079734e-07
1,4233,5.658393965900016e-07
1,4234,5.658391965497134e-07
1,4235,5.658391319350586e-07
1,4236,5.658391162723488e-07
1,4237,5.658391503943596e-07
1,4238,5.658392749085823e-07
1,4239,5.658397290748008e-07
1,4240,5.659416491086283e-07
1,4241,17921.456967323797
1,4242,34812.35857845501
1,4243,42149.63503609714
1,4244,45281.233185407116
1,4245,43099.68835937925
1,4246,39125.87326427402
1,4247,31781.440045943506
1,4248,26909.193495328032
1,4249,22453.382245597768
1,4250,20846.940726227513
1,4251,19835.778879810976
1,4252,17119.66212975428
1,4253,9825.699685883945
1,4254,2.7944811442346708e-06
1,4255,5.658527689583184e-07
1,4256,5.658398771163191e-07
1,4257,5.658392488357969e-07
1,4258,5.658390999268084e-07
1,4259,5.658390560288719e-07
1,4260,5.658390618991762e-07
1,4261,5.658390981632452e-07
1,4262,5.658391928457535e-07
1,4263,5.658394604238139e-07
1,4264,5.658412214342053e-07
1,4265,8118.256387503876
1,4266,26113.629108750123
1,4267,35067.93811717986
1,4268,37694.54876421978
1,4269,37642.66108904731
1,4270,36498.194075778
1,4271,30764.389807175565
1,4272,24150.402456170177
1,4273,20864.107569674805
1,4274,19674.022088555084
1,4275,19208.221844525247
1,4276,17331.842540239755
1,4277,11343.879067272608
1,4278,3656.935582700804
1,4279,2.7943152628461844e-06
1,4280,5.658486483268565e-07
1,4281,5.658421870944827e-07
1,4282,5.658412455078303e-07
1,4283,5.658409301122257e-07
1,4284,5.658407931643725e-07
1,4285,5.65840761476504e-07
1,4286,5.658408015886233e-07
1,4287,5.658410508275124e-07
1,4288,5.658744792277513e-07
1,4289,11177.401657726028
1,4290,33371.47910746367
1,4291,48220.04090954669
1,4292,53898.01635935482
1,4293,52675.333446027464
1,4294,48529.34414624288
1,4295,38330.522995814026
1,4296,29765.371506326228
1,4297,26520.727703579953
1,4298,22589.203995583488
1,4299,23230.976243225905
1,4300,23682.126096510423
1,4301,20797.790721323727
1,4302,20549.120271288168
1,4303,18752.534541057397
1,4304,11591.173537419389
1,4305,2.7943428184567555e-06
1,4306,5.658458724306986e-07
1,4307,5.658414758295599e-07
1,4308,5.658412239607216e-07
1,4309,5.658411746621572e-07
1,4310,5.658412182844895e-07
1,4311,5.658414057906416e-07
1,4312,5.658538017523944e-07
1,4313,16481.7826058555
1,4314,32845.58798934587
1,4315,40438.09245058868
1,4316,43056.1842923
1,4317,41722.82037893554
1,4318,37518.0350728218
1,4319,29420.141201560982
1,4320,20646.89665954449
1,4321,13250.043069736701
1,4322,6897.075233594446
1,4323,2630.877875269746
1,4324,2.7944559049890814e-06
1,4325,2.7943460139110733e-06
1,4326,2.7942741116435132e-06
1,4327,5.658400858383561e-07
1,4328,5.65839294856276e-07
1,4329,5.65839123795194e-07
1,4330,5.658390527993589e-07
1,4331,5.658390249214853e-07
1,4332,5.658390117342258e-07
1,4333,5.658390175607283e-07
1,4334,5.658390639053839e-07
1,4335,5.658391923751014e-07
1,4336,5.658395844622887e-07
1,4337,5.659836820021786e-07
1,4338,2.7943475240646207e-06
1,4339,2.794358560963446e-06
1,4340,2.7943605069528227e-06
1,4341,2.794359420073972e-06
1,4342,2.7943542084975757e-06
1,4343,2.7943336523747996e-06
1,4344,2.7942138738157665e-06
1,4345,5.658757169899227e-07
1,4346,5.658468485902814e-07
1,4347,5.658447025365474e-07
1,4348,5.658435373524957e-07
1,4349,5.658415429833077e-07
1,4350,5.658401482812455e-07
1,4351,5.658395580520996e-07
1,4352,5.65839287765919e-07
1,4353,5.658391338118126e-07
1,4354,5.658390607543671e-07
1,4355,5.658390271933225e-07
1,4356,5.658390173072418e-07
1,4357,5.658390332119456e-07
1,4358,5.658391002349387e-07
1,4359,5.658392898674281e-07
1,4360,5.658401362404215e-07
1,4361,2.7943516790226823e-06
1,4362,11133.297422253234
1,4363,14503.490312141588
1,4364,15206.147066438172
1,4365,15296.492789692978
1,4366,15048.737757456336
1,4367,13557.751136900679
1,4368,9289.556796781246
1,4369,7225.617997235592
1,4370,9038.64055022772
1,4371,10156.149786007158
1,4372,11468.954406228891
1,4373,11544.496500979032
1,4374,10758.79972597263
1,4375,9324.986208487331
1,4376,5663.210965082877
1,4377,2.803482484751811e-06
1,4378,2.8034416335487485e-06
1,4379,2.8034302787323558e-06
1,4380,2.803425846075857e-06
1,4381,2.803425467676722e-06
1,4382,2.803427818221828e-06
1,4383,2.80343222087108e-06
1,4384,2.8034548871127933e-06
1,4385,11079.303126729108
1,4386,19910.574413404946
1,4387,23980.33352176435
1,4388,25772.292420612554
1,4389,25558.110946285236
1,4390,24258.52537622283
1,4391,21361.218094538544
1,4392,17478.67750360004
1,4393,16137.642210372012
1,4394,14791.587749049022
1,4395,15182.907581237656
1,4396,14895.502392848346
1,4397,13328.97698142844
1,4398,10642.220494012321
1,4399,3538.716408813803
1,4400,2.794370043720032e-06
1,4401,2.7943385098013265e-06
1,4402,2.794332681562827e-06
1,4403,2.794331002687906e-06
1,4404,2.7943279426543427e-06
1,4405,2.7943271984453948e-06
1,4406,2.794330093917885e-06
1,4407,2.794341021021291e-06
1,4408,2.7945783230873093e-06
1,4409,21487.045136707235
1,4410,37611.3299378897
1,4411,47710.696379644745
1,4412,50289.61859134381
1,4413,49098.36402965834
1,4414,43797.120694803016
1,4415,34779.58188613152
1,4416,28912.01091732085
1,4417,22461.886204792743
1,4418,17250.600660412896
1,4419,15271.222618915865
1,4420,13428.901894398272
1,4421,7749.701633337959
1,4422,2.794349423105441e-06
1,4423,5.658409244784944e-07
1,4424,5.658394130520937e-07
1,4425,5.658391432095686e-07
1,4426,5.658390446798773e-07
1,4427,5.658390003904354e-07
1,4428,5.658389821223877e-07
1,4429,5.658389835317421e-07
1,4430,5.658390167553829e-07
1,4431,5.658391207272271e-07
1,4432,5.658394938210356e-07
1,4433,2.794115920212205e-06
1,4434,2.7943575060911108e-06
1,4435,2.794370440698489e-06
1,4436,2.794372672887315e-06
1,4437,2.7943723539536336e-06
1,4438,2.7943692638885374e-06
1,4439,2.794356580538941e-06
1,4440,2.7943149836324663e-06
1,4441,5.658772563028706e-07
1,4442,5.658430271719478e-07
1,4443,5.658412540157816e-07
1,4444,5.658404261600939e-07
1,4445,5.658396765660222e-07
1,4446,5.658393019096616e-07
1,4447,5.658391128351026e-07
1,4448,5.658390183974071e-07
1,4449,5.658389765539253e-07
