STO,T,value
0,8594,8.859254264852829e-07
0,8595,9.300894001521096e-07
0,8596,9.696266590294338e-07
0,8597,1.0051849634221772e-06
0,8598,1.037255862602329e-06
0,8599,1.0662217318896643e-06
0,8600,1.0923859146982646e-06
0,8601,1.1159928187251186e-06
0,8602,1.1372422692476451e-06
0,8603,1.15629833911772e-06
0,8604,1.1732977468277735e-06
0,8605,1.188353188174944e-06
0,8606,1.2015584710304249e-06
0,8607,7.877580335907903e-07
0,8608,6.651135887094642e-07
0,8609,5.9801212628878e-07
0,8610,5.556090316766096e-07
0,8611,5.280161533314587e-07
0,8612,5.110308151183292e-07
0,8613,5.027248047262639e-07
0,8614,4.903104234913998e-07
0,8615,4.733616572017113e-07
0,8616,4.512124577322877e-07
0,8617,4.228137269794924e-07
0,8618,3.864325300799009e-07
0,8619,3.389822246498229e-07
0,8620,4.2644148926825184e-07
0,8621,5.833528870431183e-07
0,8622,1.2365452605809894e-06
0,8623,1.1109152007436618e-06
0,8624,9.63909213849267e-07
0,8625,7.829994020743967e-07
0,8626,5.350897443593718e-07
0,8627,2.93252962428157e-08
0,8628,1.4917265097653823e-07
0,8629,2.4861742600686175e-07
0,8630,3.746858605581057e-07
0,8631,6.047289828837923e-07
0,8632,9.554853690938037
0,8633,3.958986205083667e-08
0,8634,7.619863290128236e-08
0,8635,8.322180824342268e-08
0,8636,6.835520954739049e-08
0,8637,2.1266690630112245e-09
0,8638,457.67752892377445
0,8639,807.8999110748606
0,8640,942.1593087130874
0,8641,990.9151167352197
0,8642,1009.68089836018
0,8643,1018.1419972785409
0,8644,1023.4655946879896
0,8645,1026.936027963989
0,8646,1030.1682784515424
0,8647,1031.9993008950223
